collection_name,k,recall,recall@1,recall@2,recall@3,precision,precision@1,precision@2,precision@3,average_precision,retrieval_count
PC_500_300_multilingual_e5_base,5,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,9,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,11,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,13,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,15,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,17,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_base,19,0.8333333333333334,0.5925925925925926,0.7962962962962963,0.8333333333333334,0.5231481481481481,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.7098765432098766,2.4444444444444446
PC_500_300_multilingual_e5_small,3,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,5,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,9,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,11,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,13,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,15,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,17,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_multilingual_e5_small,19,0.7962962962962963,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.5478395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6712962962962963,2.425925925925926
PC_500_300_text_embedding_3_large,3,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6018518518518519,2.9444444444444446
PC_500_300_text_embedding_3_large,5,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.925925925925926
PC_500_300_text_embedding_3_large,9,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.925925925925926
PC_500_300_text_embedding_3_large,11,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.9444444444444446
PC_500_300_text_embedding_3_large,13,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.925925925925926
PC_500_300_text_embedding_3_large,15,0.7592592592592593,0.5,0.6481481481481481,0.7222222222222222,0.44907407407407407,0.5,0.5,0.5,0.6049382716049382,2.9444444444444446
PC_500_300_text_embedding_3_large,17,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.9444444444444446
PC_500_300_text_embedding_3_large,19,0.7592592592592593,0.5,0.6296296296296297,0.7222222222222222,0.4506172839506173,0.5,0.5,0.5,0.6003086419753086,2.925925925925926
PC_500_300_text_embedding_3_small,3,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,5,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,9,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,11,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,13,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,15,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,17,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_3_small,19,0.42592592592592593,0.2962962962962963,0.35185185185185186,0.4074074074074074,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3395061728395061,3.0
PC_500_300_text_embedding_ada_002,3,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,5,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,9,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,11,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,13,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,15,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,17,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_300_text_embedding_ada_002,19,0.35185185185185186,0.2222222222222222,0.35185185185185186,0.35185185185185186,0.21141975308641975,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.28703703703703703,3.0925925925925926
PC_500_multilingual_e5_base,3,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,5,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,9,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,11,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,13,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,15,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,17,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_base,19,0.8333333333333334,0.5555555555555556,0.7962962962962963,0.8333333333333334,0.4228395061728395,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6851851851851852,3.2962962962962963
PC_500_multilingual_e5_small,3,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,5,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,9,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,11,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,13,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,15,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,17,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_multilingual_e5_small,19,0.8518518518518519,0.5370370370370371,0.7962962962962963,0.8333333333333334,0.4722222222222222,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.6748971193415637,3.3333333333333335
PC_500_text_embedding_3_large,3,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,5,0.7407407407407407,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.39043209876543206,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5612139917695473,3.4444444444444446
PC_500_text_embedding_3_large,9,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,11,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,13,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,15,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,17,0.7222222222222222,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.38580246913580246,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5565843621399177,3.4444444444444446
PC_500_text_embedding_3_large,19,0.7407407407407407,0.4444444444444444,0.6296296296296297,0.7037037037037037,0.39043209876543206,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5612139917695473,3.4444444444444446
PC_500_text_embedding_3_small,3,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,5,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,9,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,11,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,13,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,15,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,17,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_3_small,19,0.5,0.2777777777777778,0.3888888888888889,0.4074074074074074,0.25925925925925924,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3631687242798354,3.8333333333333335
PC_500_text_embedding_ada_002,3,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,5,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,9,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,11,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,13,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.888888888888889
PC_500_text_embedding_ada_002,15,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,17,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PC_500_text_embedding_ada_002,19,0.4074074074074074,0.2222222222222222,0.37037037037037035,0.3888888888888889,0.20987654320987656,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2957818930041152,3.8703703703703702
PQS_ALL_intfloat_multilingual_e5_base,3,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,5,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,9,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,11,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,13,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,15,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,17,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_base,19,0.7962962962962963,0.7222222222222222,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,1.5
PQS_ALL_intfloat_multilingual_e5_small,3,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,5,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,9,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,11,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,13,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,15,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,17,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_intfloat_multilingual_e5_small,19,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7098765432098766,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.79320987654321,1.6111111111111112
PQS_ALL_text_embedding_3_large,3,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8070987654320988,1.5740740740740742
PQS_ALL_text_embedding_3_large,5,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8070987654320988,1.5740740740740742
PQS_ALL_text_embedding_3_large,9,0.8518518518518519,0.7777777777777778,0.8518518518518519,0.8518518518518519,0.7314814814814815,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8163580246913581,1.5925925925925926
PQS_ALL_text_embedding_3_large,11,0.8518518518518519,0.7777777777777778,0.8518518518518519,0.8518518518518519,0.7314814814814815,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8163580246913581,1.5925925925925926
PQS_ALL_text_embedding_3_large,13,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8070987654320988,1.5740740740740742
PQS_ALL_text_embedding_3_large,15,0.8518518518518519,0.7777777777777778,0.8518518518518519,0.8518518518518519,0.7314814814814815,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8163580246913581,1.5925925925925926
PQS_ALL_text_embedding_3_large,17,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8070987654320988,1.5740740740740742
PQS_ALL_text_embedding_3_large,19,0.8518518518518519,0.7777777777777778,0.8518518518518519,0.8518518518518519,0.7314814814814815,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8163580246913581,1.5925925925925926
PQS_ALL_text_embedding_3_small,3,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,5,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,9,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,11,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,13,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,15,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,17,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6296296296296295
PQS_ALL_text_embedding_3_small,19,0.8703703703703703,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.7561728395061729,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8395061728395062,1.6111111111111112
PQS_ALL_text_embedding_ada_002,3,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,5,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,9,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,11,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,13,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,15,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,17,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQS_ALL_text_embedding_ada_002,19,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6296296296296297,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7561728395061729,1.8703703703703705
PQ_COMB_ALL_intfloat_multilingual_e5_base,3,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,5,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,9,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,11,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,13,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,15,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,17,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_base,19,0.9259259259259259,0.7222222222222222,0.8148148148148148,0.9259259259259259,0.5108024691358024,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7824074074074074,2.7962962962962963
PQ_COMB_ALL_intfloat_multilingual_e5_small,3,0.9259259259259259,0.6111111111111112,0.8518518518518519,0.8888888888888888,0.4675925925925926,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7453703703703703,3.3333333333333335
PQ_COMB_ALL_intfloat_multilingual_e5_small,5,0.9259259259259259,0.6111111111111112,0.8518518518518519,0.8888888888888888,0.4675925925925926,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7453703703703703,3.3333333333333335
